places,address,link,user,star,creat_date,comment
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Ngọc Tú,5.0,2024-04-01,Lovely staff. Good service
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Quỳnh Như Nguyễn Đặng,5.0,2024-04-01,It's so delicious
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thanh Nhựt,5.0,2024-04-01,"The food is amazing, delicious"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",39 Nhị Tiến,5.0,2025-04-01,"Many delicious dishes, good service, clean"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Tiên Thuỷ,5.0,2025-04-01,"Good service, enthusiastic management, everything is ok"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Hoàng Lâm Bích Trân,3.0,2025-04-01,Price is a bit high. Lots of food. Worth a visit
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",SONIC DR.,4.0,2025-04-01,Diverse dishes. The food is also delicious. Meal worth the money
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nguyen Lu,5.0,2024-04-01,"Too vip, unfortunately there is no 5v5 match"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Stella Huyen,5.0,2025-04-01,"Enthusiastic staff, good service"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nhu Thien Hua,5.0,2024-04-01,A great experience with family!!!
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thiên Tôn,5.0,2024-04-01,"Reasonable price, good food"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",King Le,5.0,2024-06-01,Great
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Quốc Đạt,5.0,2024-04-01,Service quality is quite ok
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nhật Trần,5.0,2024-04-01,The food is fresh and delicious
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Toi Toi,5.0,2024-04-01,No problem
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Minh Khôi Nguyễn,5.0,2024-04-01,There is a funny manager 😂 …
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Kevin HC,2.0,2025-04-01,"Adults 269 + 10% service charge, common and expensive"
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Duong Anh Kiet B2206493,5.0,2024-04-01,There is no room to criticize
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Phương Tùng,5.0,2024-04-01,the food is fresh and delicious
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Ngan Kim,5.0,2024-04-01,Very delicious
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",KIEU TRANG NGUYEN NGOC,5.0,2024-04-01,Good service
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Uyên Hoàng,5.0,2024-04-01,Cute staff 💓💓💓💓💓💓 …
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Công Hồ Chí,5.0,2025-04-01,Cheap and delicious restaurant
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Quốc Anh Bùi,5.0,2024-04-01,Very good
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Phan Nhân,5.0,2025-04-01,Delicious food
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",dien nguyen van,5.0,2025-04-01,very ok
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",chí hào đinh,5.0,2024-04-01,Good
Can_Tho_Grill_&_Cheer,"Vincom Plaza, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Can+Tho+Grill+%26+Cheer/@10.0246682,105.7750127,17z/data=!4m6!3m5!1s0x31a08825ca7019a1:0x3411a6b5702af4e5!8m2!3d10.0246682!4d105.7750127!16s%2Fg%2F11dxdzmx15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",NHƯ Ý TRẦN THỊ,5.0,2024-04-01,Tasty
