places,address,link,user,star,creat_date,comment
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Võ Hoàng Tâm,3.0,2025-04-01,ok
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Đỗ Hữu Quốc,5.0,2025-04-01,Ok
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Le Ngo Hong An,4.0,2024-12-01,"My family ordered black pressed coffee and unsweetened pressed milk coffee, each with added peanut candy bill 132k. The air-conditioned room today is more crowded than usual, probably on Saturday so that's why."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Lexkaio gaoxing,5.0,2024-11-01,"The shop has an atmosphere and space that looks very aristocratic and luxurious for working and studying. When entering the restaurant, I saw the professional and cheerful attitude of the staff. As for food and drinks, there's no need to discuss, this is the place that sells the best coffee I've ever had. Coffee with a rich aroma turns on the brain's alertness switch to focus on work."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nga Tran,5.0,2024-08-01,"It's been a while since I returned to this branch and saw that the space had been remodeled in a brighter white tone to look more luxurious. Water prices are a bit expensive. I drink iced green tea and it's normal because it's not Japanese matcha. There's also space upstairs. But there are quite a lot of male customers, so sometimes female customers like me feel shy coming in."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Mai Nguyen,5.0,2024-11-01,"Spacious, airy space, cheerful and supportive staff"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Bryan Doan Pham,5.0,2024-12-01,"The restaurant is polite, Trung Nguyen standard, the location is not good so few people know but it is very beautiful. Quiet."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Eddie Wong,5.0,2024-10-01,I don't remember the name of the dish I drank but it was a drink with lotus seeds I feel that the side dishes taste better than the drinks The space below is for guests who wish to smoke The space above is air-conditioned and has lots of light
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",My Duyen,4.0,2024-04-01,"The shop has 1 ground floor and 2 floors. The day I went, I saw that the 1st floor was very noisy, probably for chatting, the 2nd floor was quieter, some people came to discuss with partners, some people worked on computers, but others Smoking right in this air-conditioned room I see that the restaurant has ashtrays on the table, so I understand that this floor is probably for customers who want to smoke, but with other chains I've been to, the smoking space is always outdoors or on the balcony, a first. At first, I found the smoking arrangement in the air-conditioned room a bit confusing. Of course, this experience was not very comfortable The staff is ok, the quality of the coffee is nothing to discuss"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Đoàn Phạm Hoàng Trung,4.0,2024-04-01,"The restaurant is located in a nice location, easy to find.  Parking is comfortable.  The decoration is still systematic, beautiful and luxurious.  But when I applied the voucher, I ordered a cup of iced milk coffee.  Didn't see the staff say anything about filtered or pre-mixed drinks.  Then bring a cup of ready-made milk coffee.  Bland and bad.  I am a fan of Trung Nguyen so I ignore this error.  But the service is so bad."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Hoang Nguyen,5.0,2024-12-01,"The restaurant is very comfortable, the staff is enthusiastic and the drinks are delicious"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",NN DT,5.0,2025-04-01,"Located close to Co.op mart, easy to find. Trung Nguyen Legend restaurant, Ly Thuong Kiet branch, has 2 floors, and the view of the street is very enjoyable from above. The service staff are cute and dedicated. Ice cream and water are both delicious. The space is quiet, airy, and is an ideal place to read books every weekend."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Phong Dang,5.0,2024-08-01,A great cafe to visit if you want a quiet working space.
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nguyễn Đức Luân,5.0,2025-04-01,"The private smoking floor has air conditioning.  A clean toilet is an advantage I really like.  Minimalist yet harmonious display. Separate the noisy sounds outside from the quiet space inside.  Quiet space with moderate music, not too loud, not too small.  Delicious coffee that cannot be faulted. Worth the money for the Luxury center.  Books are given away for free, all very good and famous stories that have been republished many times.  Has the effect of encouraging viewers to achieve success.  The staff has a deep understanding of the drinks being prepared.  Especially the coffee ingredients in each type of drink, accurately quantifying aroma and taste.  Humble but dedicated service, courteous, polite, considerate and thoughtful.  Best."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Quynh Anh,5.0,2024-11-01,"The shop is suitable for people who need a quiet space to study and work. The water and food suit my taste, the price is commensurate with the service. Plus points for the restaurant's service, the staff is quick and enthusiastic, the manager takes good care of the guests."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Trinh Be,4.0,2024-04-01,"The restaurant is right at the intersection with beautiful views and gentle music. However, the shop should design a separate outdoor area for customers to smoke. The upstairs in the air-conditioned room allows customers to smoke, which is quite unreasonable, affecting many other customers."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Dat Thanh,1.0,2024-12-01,The security guard asked for money to park the car and offered to pay the security guard extra salary
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nguyễn Văn Kim Hồng,5.0,2025-04-01,"WORK TO TRUNG NGUYEN CAFE - Read books to Trung Nguyen cafe - Meet partners and friends to Trung Nguyen cafe.  Cute and polite staff! Almost every time I come, I am greeted thoughtfully and enthusiastically. Actively pulled the curtains because he was afraid he would get sunburnt (So cute!)  The cafe is still as impressive as before, filtered water (tea) is self-serve. Ordered more cakes today, fresh and delicious.  The restaurant's space is not large, but the customers (most of them) are very polite and have enough pronunciation so it's not too noisy.  Located at a crossroads, the windows are wide open so the space is not cramped. Whenever I need a break from reading a book, I often look out at the trees, at the cars, at the road. Near supermarkets, major roads, easy to find, convenient."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Dũng Cò,5.0,2024-04-01,"Now stop by TN Q10 to drink cup of coffee number 8 = 60k - A combination of 2 types of coffee Abrica + Robusta, more harmonious taste than cup of coffee 34k. The air conditioner was shaking. In the morning, I forgot to eat breakfast and drank a cup of coffee, causing a slight stomach ache kkk Women wearing ao dai are so cute 🥰"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",12 Trần Quang Phú,4.0,2025-04-01,"If you are going to Cho Ray Hospital, you should come here to rest on a hot afternoon. The drinks at the restaurant are delicious, the room is cool, the seats are comfortable, the restroom is clean, the wifi is strong, the price is ok for an afternoon."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Mai Nguyen,5.0,2024-11-01,"I've visited a few times because it's close to home, the service staff are very enthusiastic and cute, and the store manager is fun"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Maiphuong Luna,4.0,2024-09-01,The drinks are delicious but the price is a bit high. View is okay.
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Trần Vũ,5.0,2024-11-01,"Delicious water, lovely service, clean"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Thiện Bùi,5.0,2024-11-01,"The space is ok, the service is good, the drinks are diverse, the drinks are delicious, but on the ground floor it is quite hot"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",anh dũng phạm,5.0,2025-04-01,The shop is small but quiet. Air-conditioned room for comfortable seating. Still following the Trung Nguyen philosophy and style of building the chain. All have the same colors in terms of service and restaurant decor.
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Hai Nguyen Thanh,5.0,2024-04-01,"As for the cafe, it's ok, it's just that the shop is a bit small but the table layout is small so it's still comfortable"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Uy Huỳnh,4.0,2024-04-01,"Cf delicious salt Cf Yuzu doesn't seem right, the taste is bitter and bland 🤨 Small space, not as comfortable as other restaurants.  Nv forgot to pour me a glass of iced tea even though the shop was quite empty."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",ninh le hoang,5.0,2024-11-01,Delicious No. 8 milk coffee Rich braised beef bread The waiters are so cute
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Sam Dinh,4.0,2024-08-01,"When I go to the hospital, I stop by to rest. The stairs are narrow and the bathroom is a bit cramped. The water isn't very good"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Kim Hằng Phan,5.0,2024-04-01,"Trung Nguyen is probably a very familiar coffee brand to everyone. My first impression of the restaurant is that it looks really luxurious from the outside, it's old-fashioned. With a modern white tone and beautiful location, Trung Nguyen Legend really captured my heart at first sight. It's perfect for anyone looking for a quiet space to work."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Cao Binh,2.0,2024-04-01,"The location and space are okay, only when leaving, my friend ate a box of cake and had the box, it was in a hidden corner so he forgot to throw it away. When I got the car, the very kind employee came down and reminded me to go to the first floor to throw away the trash. I'm ok too! But am I thinking too much or is it too difficult? Haizzz"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Khoa Nguyen,2.0,2024-04-01,"The design is not comfortable, the air conditioner is very hot. I've been to many Trung Nguyen restaurants and this one is quite bad. If you order it black, it won't make it sweet like tea"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",kim thy thy,5.0,2025-04-01,"Delicious passion fruit-scented drink, go to the dental office and take the trouble to walk across the intersection to get to the restaurant, take a lunch break and wait for the examination..."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Trung Lee,5.0,2025-04-01,"I really like sitting at a shop belonging to the Trung Nguyen coffee chain. The space is comfortable, the smell of coffee is faint, and the iced tea is also very delicious. I stopped by this shop on my birthday, in addition to receiving a drink, I also received this cute gift. Support Trung Nguyen."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",HMSG -TRẦN THÚY KIỀU,5.0,2024-12-01,Very polite and friendly from the moment I sent the car! Attentive and attentive staff!
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",De Amplifier,5.0,2024-04-01,"Delicious cafe, quiet and gentle space, good service 10 VND no buts"
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Cao Thanh,5.0,2024-11-01,"Crowded location, ok staff."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Phuc Minh,5.0,2025-04-01,"Quiet, beautiful space, suitable for relaxing, reading books with a cup of strong coffee, only Trung Nguyen has."
Trung_Nguyên_Legend_Café,"40 Đ. Lý Thường Kiệt, Phường 6, Quận 10, Hồ Chí Minh 760000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7592459,106.6615209,17z/data=!4m6!3m5!1s0x31752eee2c955b75:0x729148180da034a6!8m2!3d10.7592459!4d106.6615209!16s%2Fg%2F11b63fs4_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Phuc Tran,5.0,2024-11-01,Experience the space with delicious coffees here
